"","cluster_1","cluster_4","cluster_0","cluster_5","cluster_3","cluster_8","cluster_12","cluster_7","cluster_6","cluster_2","cluster_11","cluster_10","cluster_9"
"442",0.175335341442865,0.116153512579496,0.212053644260501,0.071441490637833,0.105859863168066,0.0410734026134274,0.0165311152008784,0.0376179587021643,0.0352676693308211,0.120968170024438,0.0245397418215724,0.0281094567309374,0.015054869981488
"444",0.165002676381746,0.123838640558708,0.213338180405694,0.0740929227738936,0.117748284757634,0.0323498715502104,0.0104962693241803,0.0363269894405243,0.0414778805897534,0.102020016335355,0.0313489673443617,0.0359597595915332,0.0160052364309204
"445",0.162895731205985,0.125030081202369,0.208357358635617,0.0754744336921116,0.111782602708109,0.0383980324313534,0.01327935193541,0.0347645359365232,0.0364388282011824,0.12192903211032,0.0288614447441658,0.0279881947159848,0.0148219379564947
"446",0.167477212146845,0.122147314131586,0.211104386249829,0.0741341032509741,0.118054426711043,0.0324404187847902,0.0103206250344697,0.0369498783486508,0.0404358389326405,0.104110910921128,0.0315846516816616,0.0355935941406261,0.0156659639389171
"447",0.173047146962335,0.119702142569283,0.204345793996025,0.0750417054549357,0.118477490558437,0.0331286405059226,0.010112927464867,0.0382502888041279,0.0379374663757569,0.109074178336477,0.0313091936561252,0.0347763170660014,0.0148100648967631
"448",0.236609454860762,0.114098648948729,0.168138586344578,0.0762556016258575,0.102673319170079,0.039858036622491,0.0139715091152829,0.0268022978273386,0.0440786256848049,0.114510180617803,0.0212374598898307,0.0265947722678919,0.0151681538633378
"449",0.17144076851482,0.13115151004533,0.196695308219977,0.0753161247222252,0.120841514278544,0.033137903829966,0.0102620354350699,0.0372614332303023,0.0408045375702741,0.105361719063823,0.0288068339731034,0.0348494201526381,0.0140620885046943
"450",0.167692720277508,0.135405600360125,0.198819229792095,0.0760028384567092,0.120139860522533,0.0329383032138971,0.0106253253318785,0.0362337649377205,0.0427810115284211,0.101293141268268,0.0281280255824858,0.0354498898821888,0.0145131640675529
"451",0.17268663332737,0.130107885373911,0.195746384355959,0.075208154430881,0.121005250922572,0.0331898376104313,0.0101714893742215,0.0375648526349876,0.0402786062108668,0.106534740711645,0.0289304267171486,0.0346552140547307,0.0139156277736525
"453",0.204066078335632,0.114724379528221,0.170292059272251,0.0864978129354932,0.116139011841846,0.0570186562075913,0.0137970946707613,0.0273068595848685,0.0391460273239452,0.106627694278207,0.0205293596888767,0.0276847461420234,0.0161796463045371
"454",0.162356695383702,0.126040401384115,0.215524753351682,0.0741513218461384,0.117279879392529,0.0322261482197122,0.0107278569361473,0.0356241535399425,0.0427424763485808,0.0995799892337759,0.030964315823152,0.036371017804726,0.016391246162473
"455",0.146716129146953,0.119426727131258,0.220623736717281,0.0744389609761399,0.114303927555333,0.0320836339243901,0.00944478322786075,0.0555467265058102,0.0359197383540457,0.115214296474588,0.0274585419951327,0.0339152081178748,0.0148992176314858
"456",0.173992414137636,0.133722829755662,0.193270571896331,0.0775494185331144,0.120561612580198,0.0349015820655748,0.0104083848366902,0.0366676716319363,0.0418706229754299,0.103022064099378,0.0269807041750879,0.0328263709227927,0.0142231008090737
"457",0.161221783360665,0.126716463875865,0.20947018112377,0.0757445223049243,0.11142056597993,0.0384579909865007,0.0134563894054176,0.0343570445330366,0.037298782411758,0.120181284152913,0.0285924957109174,0.0280548215805781,0.0150403296155375
"458",0.166928622111162,0.136651167725459,0.199028650498659,0.0762650665125352,0.119897654401883,0.0328783800824123,0.0107358353312563,0.0359755792033083,0.0433173787961742,0.10025354180467,0.0278737857152722,0.035580379428658,0.014614332534544
"459",0.168619288945009,0.121387096006104,0.210094206900538,0.0741526384139068,0.118167537960415,0.032479084922192,0.0102407488325798,0.0372386882654669,0.0399766181273481,0.105013308826353,0.0316816531055692,0.0354419215540126,0.015516867897073
"461",0.120520909068864,0.0991462486715155,0.304265450406566,0.0639303547996305,0.0953647084640663,0.0291634760188043,0.0109980160510394,0.0491619386474156,0.0306064511242513,0.104744576145324,0.0293619074720381,0.0415083706646018,0.0212518972432634
"462",0.16630835375248,0.122852488946844,0.208250671801297,0.0752666863250512,0.109046310892174,0.0400206382473696,0.0139661723148017,0.0354166372992214,0.0365200335753812,0.121295427102403,0.0276595217513412,0.0280043369507702,0.0153863821137881
"463",0.235611169812287,0.11485197436729,0.168338251116314,0.076483250994649,0.10259773440496,0.039839415719714,0.0140353991833542,0.0267091090755624,0.0444884987169645,0.114237100088294,0.0211189033278672,0.026485602694507,0.0151867769054351
"464",0.153725210114602,0.108174459281397,0.234104749861213,0.0702608705440609,0.110587467700927,0.031590042674591,0.00895625532182332,0.052408027993295,0.0326521083454637,0.116011133228936,0.0301151572094408,0.035287455900972,0.0161131008947074
"465",0.181752068792214,0.13365114416371,0.181350109222782,0.0828919658129873,0.121483032748826,0.0388971443717623,0.012177310350489,0.0283876229701605,0.0448788212247799,0.105797174260591,0.0272880837883925,0.0284727177543586,0.0129839100767208
"466",0.158472962378061,0.118998145746825,0.223842119017864,0.0737681832875069,0.109888559560283,0.0376366904203495,0.013090407684866,0.0339579944694241,0.0370909194224713,0.117245156850553,0.0305237530879862,0.029035769493965,0.0164511352017646
"467",0.16875863847363,0.121361990006669,0.209839856365614,0.0741794550058526,0.118212783355878,0.0324923532002589,0.0102380535714151,0.0372601524148264,0.0399353420414463,0.105160952227899,0.031671099519107,0.0354020063678058,0.0154861681047226
"468",0.194429760577925,0.115958177850412,0.176754224377398,0.0815608482173709,0.116921367199764,0.0543590926904337,0.0154356168271012,0.0267889914614226,0.0398649336021384,0.10833162081751,0.0218975397431485,0.0315965322876363,0.0160864410417709
"469",0.194249004841139,0.116608950009461,0.176519693840157,0.0818138086599941,0.116862013956794,0.0542820793728885,0.015592652589476,0.0266878134951172,0.0401616816119528,0.107876384046538,0.0216926302386605,0.0315926778569872,0.0160611538336026
"471",0.194159721527342,0.116948084092855,0.176418278334748,0.0819605823338451,0.116815300677299,0.0542357144085708,0.0156698529634579,0.0266386145927398,0.040318609067707,0.107619370540494,0.0215888469144818,0.0315911418655627,0.0160518208075164
"472",0.237246821081366,0.113694034334518,0.167912571818924,0.0761386354455222,0.102723999664474,0.0398688199158174,0.0139354379819284,0.0268489135299832,0.0438458391611194,0.114698973307445,0.0212947878283333,0.0266439134510303,0.015142794662697
"473",0.163702382861367,0.114476654244525,0.223271376736345,0.0732941838111302,0.10731596011775,0.0389823886723903,0.013481701266208,0.0351916518467456,0.0359263089787361,0.118870411810127,0.0297717428231862,0.0288652465064562,0.0168504453145371
"474",0.211276646826691,0.11946772285108,0.169352609768354,0.0811524957178276,0.112410683977846,0.0509105685134936,0.0137506571798674,0.0265533126137197,0.0426185674689483,0.110582123618644,0.0211217137083381,0.0274611700172981,0.0133458442355458
"475",0.170963283248224,0.120143950634807,0.207629225641128,0.0742859515262579,0.118422962184679,0.0325762743322735,0.0101142571248946,0.0377884576160995,0.0391300117470422,0.10692060833056,0.0317842987203996,0.0350759042971946,0.01518674599612
"476",0.168487124740716,0.13432991205844,0.198453629182228,0.0757896827573338,0.120345109698756,0.032990235644151,0.0105282010006271,0.0364693452662826,0.0422887239215096,0.102251160398773,0.0283250689693284,0.0353141686314835,0.0144094542634812
"477",0.169524290071895,0.133084028284339,0.197904801523121,0.0755913572413328,0.120574106694291,0.0330499626903149,0.0104190527645366,0.0367661471614477,0.0417200322508762,0.103402807485732,0.0285420784769564,0.0351452961537657,0.0142816726779707
"478",0.173676995930945,0.129510216682956,0.194806697757062,0.0751948714222677,0.121159539326613,0.0332616589053055,0.010112957830081,0.0377551019636229,0.039943306251069,0.107339803884979,0.028986573016985,0.0344781629014316,0.0137798338066988
"479",0.166625277709549,0.136390280073592,0.199154827939452,0.0775666424340482,0.114235693415389,0.0385922747054112,0.0138490587929309,0.0297425409708529,0.0403585055138213,0.115544150124215,0.0264534771411333,0.0273880350845515,0.0140873041369154
"480",0.16499363156024,0.123892304935409,0.213288690516015,0.0740994777838601,0.117752280482955,0.0323525486245729,0.0104989212104446,0.0363177213013682,0.0414872531164791,0.10201573552221,0.0313331076524913,0.0359570804285156,0.0160013549845516
"481",0.21149589000225,0.117761662874137,0.169801093742216,0.0806679972273375,0.112961653114093,0.0511250917751438,0.0135215727177908,0.0267917374828862,0.0417615104202067,0.111604423309899,0.0216368324230405,0.0275237433316553,0.0133552347546898
"482",0.168673622696689,0.121999490983301,0.208619508579593,0.074887342610205,0.118114434113562,0.0329768099431651,0.0103565587577187,0.0372774368978752,0.0394800840824299,0.105753219020558,0.0311013864843133,0.035361963101104,0.0153810037830042
"483",0.165828017160991,0.123268095046486,0.212546331442585,0.0740993053673424,0.117870557545889,0.0323818559472487,0.0104376914045497,0.0365386737912553,0.0411199225048837,0.102763777286138,0.0314289235047157,0.0358318698934862,0.0158841885173763
"484",0.15687664243089,0.120314315834665,0.225069421230291,0.0739410720314438,0.109607844343824,0.0376952160888276,0.0132435514239604,0.0335771358696112,0.0378683659987464,0.115726456736093,0.0302896222835742,0.0290917885278203,0.0166801182070432
"485",0.166659871452913,0.122315047788518,0.203227670860237,0.07455749474516,0.115679763368929,0.0332709484045434,0.00967236304519138,0.0493390768928453,0.0353593527560437,0.116761839445311,0.0276129089369028,0.0322899775035439,0.0132395215227682
"486",0.123178730105666,0.0978510218859798,0.301718332057007,0.0639303571034006,0.0957029288696974,0.0292460847728836,0.0108449646066522,0.049889788979904,0.0297399737296787,0.106691463313342,0.0293671923119996,0.041107889480091,0.0207265041114165
"487",0.146858462265967,0.119365444593293,0.220466961251191,0.0744177601438944,0.114332637526838,0.0320970111994411,0.00943944058348856,0.0555814690027321,0.0358664141887941,0.115341791166015,0.0274598088301413,0.0338900843121894,0.0148806212471216
"488",0.167918954195238,0.134992971677966,0.198804707418964,0.075910865262418,0.120206653592305,0.0329463229605002,0.0105894093099606,0.0363176928528591,0.0426014365002521,0.101592480846688,0.028211915248672,0.0354155298263048,0.0144865808314287
"489",0.168427389086991,0.134368523935925,0.198087040970373,0.0773179252761153,0.114733873579818,0.0385564117825494,0.0135069178693409,0.030020769666222,0.039192620825447,0.117496664385944,0.0269074457121021,0.02747847513924,0.0139036068002323
"490",0.16832228742421,0.134478899046812,0.198163254303544,0.0773271298371628,0.114707117104632,0.0385591131884096,0.0135256082461637,0.0300033539738641,0.0392550749074235,0.117382238579566,0.0268847330405937,0.0274771944875633,0.0139129433565198
"491",0.194092953165947,0.117415673734447,0.176171212024009,0.0821398928595471,0.11676070816037,0.0541877863736598,0.0157777497707715,0.0265707087905095,0.0405235915189308,0.107315874534877,0.021435755029979,0.0315739948794673,0.0160253337760834
"492",0.168733371314944,0.113978768341113,0.214149956587277,0.0724248493744006,0.113392031062875,0.0326307256079478,0.00952585785472794,0.0476884345195069,0.0339751218101055,0.116214970093821,0.0297333107532108,0.0333055331349302,0.0142456877175544
"493",0.165132017945857,0.123793674948808,0.213165082263908,0.0741007030953718,0.11777360410325,0.032360586914406,0.0104909241906549,0.0363509292652682,0.0414380143486801,0.102134160689026,0.0313477535726992,0.0359357139055933,0.0159826018367094
"494",0.164188504556676,0.124533755091037,0.213967449111797,0.0741099413518637,0.117631228195274,0.032320549703186,0.0105668573427749,0.0360994212956847,0.0418667205700364,0.101284974337748,0.0312344911489752,0.0360793255814519,0.0161144327889226
"495",0.233240383280643,0.116728605516919,0.169010336569547,0.0770036796758889,0.102252474745357,0.0397569941088236,0.0142217957675864,0.0265056315820365,0.0454856789005825,0.113463401579381,0.0208088901929986,0.0262632690611621,0.0152652753874496
"496",0.233384222559889,0.113608987177075,0.163032803969347,0.0850560474647384,0.106405669517736,0.0431019119726743,0.0122944513471465,0.0265787081996488,0.0449412925471833,0.113485084177955,0.0197904982922757,0.0239700314670352,0.0143348025625118
"497",0.16209468752271,0.126317150761267,0.215731053260415,0.074171228045114,0.117224052199445,0.0322115545747669,0.0107557475103217,0.0355390396177289,0.0428956372556976,0.0992752533154449,0.0309097435759164,0.036412179379544,0.0164338646869666
"498",0.165500572717956,0.123519413065802,0.212865375451433,0.0741020807315341,0.11783213687079,0.0323753605004256,0.0104603001862516,0.0364426981434066,0.0412743951686393,0.102436496801141,0.0313968334852731,0.0358811046501683,0.015932038379807
"500",0.151280429681293,0.116728596431991,0.217336549000127,0.0736470305606256,0.114628522212294,0.0322913793029571,0.00919050010765226,0.0567537876515563,0.0341787110784765,0.118626741297999,0.0275769853302208,0.0333243144470147,0.0144133805768665
"502",0.16669829374047,0.136302300758416,0.19912055753952,0.0775599108227193,0.114258359682597,0.0385884306787726,0.0138331654447036,0.0297531098354389,0.0403119411437741,0.115630518271902,0.0264776001271547,0.0273932909033127,0.0140806123812103
"503",0.164886922147866,0.124355553252458,0.212189307940166,0.0748581697370763,0.117651098578387,0.0328077448954107,0.0106054486961581,0.0364148606274271,0.0409694641339303,0.102664013009329,0.0307941435265689,0.0358958528866088,0.0159054237546724
"504",0.13362019147207,0.105031933382522,0.278252202960517,0.0661134150203852,0.0988774046384812,0.0327652154613907,0.0107797649930328,0.0480849771953632,0.0315620798740631,0.107936242217997,0.0310922375846382,0.0369019651413781,0.0189654444642816
"505",0.194175559822447,0.11686067234021,0.176442650981712,0.0819162850493727,0.116836646683107,0.0542463174616261,0.0156458739348653,0.0266479154655403,0.0402826354134297,0.107679066689915,0.0216181329363037,0.0315899011637599,0.016055928432237
"507",0.16277857263097,0.125811270834669,0.21504723629416,0.0741699884325331,0.117406325752216,0.0322608131696515,0.0106945451201844,0.0357107621009404,0.0425801274882072,0.0999434273994588,0.0310069695506588,0.0362897889508368,0.0163141768778481
"508",0.167650026396555,0.122465414775685,0.209764506322328,0.0748316702261533,0.117965028967028,0.0329115386890677,0.0104123633873321,0.0370775802776512,0.0398180572419752,0.10497745599583,0.0310522594499982,0.0355323999603746,0.0155380759646879
"509",0.232097209692469,0.117891934289308,0.169118073744506,0.0773443629326762,0.102005233499929,0.0397210807286341,0.0143468565850912,0.0263844541174625,0.0460830150567165,0.113036599585921,0.0205865692718566,0.0261116260947609,0.0152771943296605
"510",0.196985539762221,0.130312847576409,0.177060349870955,0.0820031136623038,0.117412929329898,0.0454483070450911,0.0139369784892282,0.0276768446064909,0.0427648744074283,0.103280176572948,0.0216141458446921,0.0275157393943169,0.0140047970759893
"512",0.168388927189213,0.134464396929295,0.19847193717441,0.0758137867535894,0.12031965026744,0.0329861579938994,0.0105428176155283,0.0364375359726414,0.0423497352187246,0.102144717135415,0.0282997631280361,0.035330138765899,0.014418691058351
"513",0.162065049126772,0.115596089431966,0.22470485387681,0.0733954861537099,0.107117493344639,0.0390330499196115,0.0136056076480533,0.0347736808734595,0.0366158689662849,0.117398252715968,0.029629332959472,0.0289785081901007,0.0170860627513524
"514",0.231724210947097,0.118329992234476,0.169095543894846,0.0774762184139986,0.101930629118889,0.0396985189555607,0.0143907987369066,0.0263405341743398,0.0462975473928581,0.112884700437687,0.020494741207454,0.0260528460635012,0.0152772637388165
"515",0.180929588055747,0.135238709339774,0.181583155827173,0.0832020828574388,0.120835896377599,0.0387931871510014,0.0124315767963043,0.0282744885201107,0.045835815181417,0.104669717330507,0.026784929748099,0.0283836064260268,0.0130584933701161
"516",0.162419352403996,0.126173456509501,0.215296016051767,0.0741980857753785,0.117338338485799,0.0322500284138064,0.010730485155794,0.0356016842810971,0.0427809741932303,0.0995641539974554,0.0309391192123348,0.0363390580528495,0.0163659268701069
"517",0.164117728704226,0.115615743646088,0.218857837779401,0.0725541017282769,0.112980418046413,0.0324631984726408,0.00967907914111859,0.0466343517530948,0.0354192433425007,0.113291944649656,0.0297983563621434,0.0338046151594532,0.014788758947796
"518",0.164913640530368,0.128293845392618,0.210558818252863,0.0756994697218979,0.113137761287939,0.0380279621939789,0.0131276657469553,0.029848962508757,0.0398994622247972,0.114310241451994,0.0285539757325294,0.0284449108242699,0.0151654000782517
"519",0.165427145583651,0.138072721495451,0.1997458208131,0.077787714677938,0.113761879874383,0.0385816254071827,0.0141430812969711,0.0295416299239108,0.0412730611105316,0.11406395627163,0.0260489732791189,0.0273254743347387,0.0142243710547452
"520",0.160995139542993,0.127665339912532,0.216350148597855,0.0743070268868407,0.116978840227665,0.0321636119622112,0.0108889797778248,0.0351916081642152,0.0435929142233397,0.0980601778055459,0.0306302137639439,0.0365745777549973,0.0165909137560361
"521",0.165262217925919,0.12364446453651,0.213110596882988,0.0740928726270793,0.117788558312809,0.0323619450384294,0.0104749403794915,0.0363935078582668,0.0413581742945935,0.102242070907047,0.0313796793685465,0.0359249348551632,0.0159653514990222
"523",0.203724247732638,0.116860430858324,0.169343045595415,0.0873895286453848,0.115598467734601,0.0567472238864037,0.0142070276329961,0.027055273588719,0.0401044435467143,0.105347418353815,0.0199064576519346,0.0276515157669357,0.0160651594046826
"524",0.166127610210532,0.136991761008277,0.199471867109571,0.0776399452701029,0.114056058521901,0.038584366607353,0.0139556172421263,0.0296665657513156,0.0406991262616172,0.114963686584747,0.0263166338863524,0.0273759707335333,0.0141458264121363
"525",0.165425963784661,0.138087457353578,0.19972173698798,0.0777878352139812,0.113755480284594,0.038585644570304,0.0141458661133999,0.0295415199311534,0.0412730533698978,0.114076037341467,0.026049068505264,0.027321419339134,0.0142217305395031
"526",0.167713739147011,0.135364357894778,0.19879977002823,0.0759826721079816,0.120159759330967,0.0329410531684981,0.0106200404198051,0.0362418563402675,0.0427623349560547,0.101339603518832,0.0281386645879638,0.0354444724714283,0.0145065165818772
"527",0.145776635806336,0.111342049315329,0.241653578003791,0.0707361021158855,0.109982152179097,0.0312598810808547,0.00930638304182235,0.0503717596802835,0.0352449681863487,0.110759141705416,0.0301671719646976,0.0362602421401366,0.0171193289188778
"528",0.235456442664856,0.114938661862252,0.168452492580597,0.076501895719317,0.102573567118402,0.0398300565669142,0.0140407445306331,0.0266984243450801,0.0445380686134794,0.11416925298878,0.0211123395537718,0.0264776849741917,0.0152013945383741
"529",0.173459683064868,0.119501127321436,0.203938531407487,0.0750602930630339,0.118507080687686,0.0331419200173423,0.0100903380083022,0.0383369182968019,0.0378069616263062,0.10934839060779,0.0313291471442751,0.0347230414422759,0.0147541200488486
"530",0.163683817474258,0.124972870272552,0.214346773188722,0.0741261653290637,0.117560861713734,0.0322992399497325,0.0106094206792936,0.0359675173747135,0.0421075472862665,0.100816641631684,0.0311587239362962,0.0361498798603704,0.0161809670913539
"531",0.170993902391155,0.131543962592059,0.197051544046308,0.0753586577024209,0.120773692704021,0.033111219355395,0.0102952632564667,0.0371535342019985,0.0409987332880834,0.104930545153341,0.0287577122331153,0.034925536086673,0.0141165450897417
"532",0.16826628445947,0.121655928084126,0.210304889413146,0.0741513819721678,0.118160925908065,0.0324751669513886,0.010267337042134,0.0371414510410682,0.0401282823597461,0.104772420706731,0.0316391723459695,0.0354750812717987,0.0155514836365322
"533",0.233469499540017,0.116494573670476,0.16899700594745,0.0769372715190737,0.102280687738362,0.0397623270941507,0.0142017814970126,0.0265321550577746,0.0453683217931153,0.113558054675429,0.0208514381137564,0.0262938965344966,0.0152651936324274
"534",0.167467559175605,0.135377381343718,0.198690433963538,0.0774375104478698,0.11448597403404,0.0385762762263726,0.013677322857172,0.0298742931536174,0.0397876926024559,0.116485107337386,0.0266879446531085,0.0274358716222732,0.0140020591896343
"535",0.150127767537566,0.117406313842774,0.218149826705088,0.0738519545334263,0.114588408439637,0.0322501289793529,0.00924783962526879,0.0564395455006459,0.0346126576709268,0.117758628635441,0.0275636841352444,0.0334640203835477,0.0145278480726145
"536",0.16926166564398,0.121678857757094,0.208104465115601,0.0749046231763451,0.118174383710596,0.0329955441874302,0.010317896474547,0.0374052318071525,0.0392671094524987,0.10617802770939,0.0311399475158382,0.0352834495537943,0.0153064960304836
"537",0.234397070989598,0.115834109559544,0.168621881794597,0.076762690424985,0.102442966307103,0.0398114934026692,0.0141273033751008,0.0266026737290376,0.0450116213996537,0.113855125749643,0.0209566850012804,0.0263578710549699,0.0152199511404115
"538",0.235125059977602,0.115131418039115,0.168609874306634,0.0765513307182574,0.102514861788274,0.0398128432475996,0.0140686277783246,0.0266798628691654,0.0446484128862693,0.114085399664814,0.021084432441328,0.0264630542583497,0.0152240012896413
"539",0.16436546339976,0.124362231614265,0.213847733917794,0.0741072913619501,0.117656407662427,0.0323260390069611,0.0105468593806825,0.0361525628229277,0.0417733453083517,0.101433970829591,0.0312678725266103,0.0360527835097477,0.0160918041487501
"540",0.211324520378874,0.118647997165478,0.169642683129296,0.0809182025862809,0.112670465454616,0.0509983852812026,0.0136413830700638,0.0266652682109302,0.0422192153629078,0.111035987696136,0.0213731975939515,0.0274983690754241,0.0133591895570128
"541",0.165138683843405,0.123789633343355,0.213176661281691,0.0741008720703051,0.117777534691884,0.0323632390148632,0.0104896621072031,0.0363509565528155,0.0414381186015417,0.102117144179238,0.0313502815159525,0.0359381911557026,0.0159826917795596
"542",0.158621863471199,0.117833520964068,0.224310618495209,0.0727976257721541,0.112343151001677,0.0322194843108229,0.00989460639774394,0.0453978437182916,0.0372413752615727,0.109683733310146,0.0297758633769689,0.0343982937264225,0.0154636484174626
"543",0.16471539329709,0.128442847125011,0.210726583786923,0.0757207128065886,0.113085556406027,0.0380334155139362,0.0131542830270263,0.0298263110713064,0.0400085988450477,0.114129437660619,0.0285205942383696,0.0284354531173179,0.0151906821022919
"544",0.15189910851172,0.108796067709069,0.235965342331142,0.0703247091962054,0.110456894510473,0.0315126779030128,0.00902550081617615,0.0519489337529763,0.0332018122412917,0.114838606009596,0.0301564501420522,0.0355204059197012,0.0163406145240363
"545",0.161604555162772,0.131381430252304,0.212982822666098,0.0760042314835064,0.112296363624631,0.0380891384496194,0.0136813800789286,0.0293658796720483,0.0419145829405192,0.111073271097753,0.0277552805739337,0.0282505148389232,0.0155780067352356
"546",0.170255194581971,0.132238731385788,0.197493937810786,0.0754532701623792,0.120672397031926,0.0330740539775598,0.0103551966113054,0.0369739131328908,0.0413275390075116,0.10424496834996,0.0286577636458204,0.0350358720708087,0.014197711046985
"547",0.194054603024304,0.117588528228937,0.176111549845583,0.0822090693758652,0.116727407114682,0.0541635796375374,0.0158135663121344,0.0265494482790822,0.0405994461287259,0.107201434417567,0.0213864523913806,0.0315766343084413,0.0160197956627249
"548",0.1660944590584,0.137151775209066,0.199373084771523,0.0776677893189137,0.114046694434628,0.0385949941729069,0.0139768610804379,0.0296520251228472,0.0407713431689118,0.114896076088362,0.0262794735964424,0.0273532827634308,0.01414443867473
"549",0.146818664610994,0.110839111089273,0.240807440970165,0.0706268669062281,0.110072379218672,0.0312985209025875,0.00924915400115272,0.0506498123286642,0.0348706374863207,0.111467375936121,0.0301870899899438,0.0361405561507386,0.0169889052442183
"550",0.169511916376648,0.133148009544514,0.197866472626671,0.0755993335569225,0.120580751572121,0.0330540733152827,0.010425719494572,0.0367528362930255,0.0417375015531295,0.103373529057567,0.0285325813633891,0.0351437755385439,0.0142802556189208
"551",0.233876972808789,0.116213654678249,0.168821241353209,0.0768679252081526,0.102372577687543,0.0397848980685824,0.0141671620901312,0.0265561383476496,0.0452193890706493,0.113676953223668,0.0208967771224713,0.0263165238009214,0.0152426677423208
"552",0.182227383150084,0.13665757017735,0.183789735657047,0.0824941281589459,0.118054391322123,0.0376686910330193,0.012756238579181,0.0283808306489542,0.0447403570035765,0.107833833640578,0.0251293199934395,0.0268689413541552,0.0134124100425476
"553",0.165932986822642,0.123185410765701,0.212492808632518,0.0740995224605076,0.117882740723653,0.0323872775644902,0.0104230518108348,0.0365612143039014,0.0410774094722829,0.102815731673833,0.0314435954315938,0.0358170916450823,0.0158734525736333
"554",0.211395079606054,0.118222112869997,0.169700919353054,0.0807969768189553,0.112822155336945,0.0510653454591463,0.0135815939727274,0.0267251739080784,0.0419971059734858,0.111323492447665,0.0215022664070367,0.027506502487157,0.013353969499168
"555",0.164192268528675,0.12887672335601,0.211119117227548,0.0757496903108684,0.112995323781695,0.0380506865969087,0.0132288796406548,0.0297519031994735,0.0402999155661719,0.113656619901079,0.0284155109734414,0.0284062082718224,0.0152519238153676
"556",0.169368663946367,0.120238408921252,0.206008277175711,0.0749006330181576,0.109430749326969,0.0399127373802019,0.0137146498623081,0.0362417662678093,0.0351530624818219,0.124319436750213,0.0279655967549156,0.0277621120032074,0.0149950969103921
"557",0.163731586088272,0.11449392905245,0.223190422634127,0.0733021187457574,0.107337402915395,0.0389889605145903,0.0134776689982454,0.0351901848461476,0.0359263056340641,0.118872822466714,0.0297692660598189,0.0288573935288443,0.0168384498177657
"558",0.16274663500047,0.13019303243463,0.212165485409798,0.0758895356463598,0.112666316116818,0.0380800187280629,0.0134590913760159,0.0295388819177598,0.0411678090966243,0.112272641857893,0.0280786858026318,0.0283157315302979,0.0154263601346713
"559",0.161315943134396,0.131758117357897,0.213147628120568,0.076054743320575,0.11219828893456,0.0380945587737017,0.0137466152072703,0.029315300053399,0.0421382784773199,0.110744479932573,0.0276488882969921,0.0282238902022601,0.0156126377078772
"560",0.162359357754491,0.130513592613387,0.212534334413458,0.0759083414190844,0.112534531723802,0.038075938818685,0.0135255832620416,0.0294828334124483,0.0413899393736849,0.111887834083132,0.0279896880731243,0.0283116625522746,0.0154849152518226
"561",0.171921153183444,0.137319203575216,0.193525025741153,0.078632845351647,0.119595372409239,0.0347164660554625,0.0107398309709406,0.0360276066903312,0.0435211953033394,0.100153970580497,0.0262287399053484,0.0331366548314607,0.0144719951943679
"562",0.168455393906929,0.122141882578109,0.208860466564171,0.0748848691679238,0.118098417447751,0.0329674644309957,0.0103671674053835,0.0372267642904511,0.039570541019763,0.105548426472374,0.0310880723425675,0.0353925362468883,0.0154089504585964
"563",0.159843597016962,0.117362266874823,0.226396274936635,0.0736016211241758,0.106814304333247,0.0391154275724448,0.0138051729339289,0.034187955998718,0.0376394546447423,0.115317898000541,0.0293671270884666,0.0291275522985286,0.0174055417429132
"564",0.180498534167714,0.136558034658904,0.181501928686978,0.0834724330351219,0.120295711268037,0.0387056722400934,0.0126417770308574,0.0281865226178397,0.0465942781365361,0.103811198992803,0.0263404847208321,0.028301056215347,0.0130957432954574
"565",0.188201934198803,0.118927553710199,0.199333299255885,0.0747132511188955,0.10650917291501,0.0368539739920761,0.0137904748647065,0.0363082715482125,0.0391273281442612,0.115657486542473,0.0254687468873512,0.0285393655592975,0.0165842766747635
"566",0.166529533552751,0.136514272374243,0.199206427989281,0.0775892647763007,0.11420759020169,0.0385897436613361,0.0138649516693883,0.0297265281630199,0.0404292357157901,0.1154324096463,0.0264310257855409,0.0273799167367204,0.0141006045315552
"567",0.176219192004089,0.131375148889243,0.192042050573498,0.0769717990319123,0.121168927392708,0.0350612409457872,0.0101861636763564,0.0371801668157377,0.0406873342373098,0.105267422525874,0.027352032670126,0.0325123259183322,0.0139622034315205
"568",0.235130458005872,0.115153001901347,0.168573737601941,0.0765591765806815,0.102528064345533,0.0398168002036647,0.0140646171403366,0.026681232928465,0.0446577522078531,0.114070556230378,0.0210817053694428,0.0264589138351649,0.0152173030133363
"569",0.15992236113738,0.128381957221152,0.21007298504347,0.0760506890536037,0.111071938248976,0.0385111531310626,0.0136373685837606,0.033991228757879,0.0380865214558153,0.118665327806987,0.0282916388863813,0.028102660646495,0.0152093526045069
"570",0.235231353760615,0.11171889920121,0.162559213795154,0.0845104470655508,0.107214713122479,0.0433519888364672,0.0120947176902959,0.0267809985097055,0.0437899979206925,0.114244692790872,0.0201313271647881,0.024109674949809,0.0142589659200273
"571",0.154612743034691,0.107291869386769,0.231685914753705,0.0700984176489223,0.103262959518717,0.043277564598403,0.0171472124347242,0.0384940353598803,0.03292232034262,0.13018278032341,0.0243027599160733,0.0298596447600133,0.0168770437922069
